#Zini,#Age,#Mini,#Mass,#logL,#logTe,#logg,#label,#McoreTP,#C_O,#period0,#period1,#pmode,#Mloss,#tau1m,#X,#Y,#Xc,#Xn,#Xo,#Cexcess,#Z,#mbolmag,#Gmag,#G_BPmag,#G_RPmag
0.008,158000000,0.200000003,0.2,-2.263,3.4979,4.946,0,0,0.545,0,0,-1,-5.2E-16,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,10.429,11.347,12.842,10.221
0.008,158000000,0.230220929,0.23,-2.163,3.5072,4.944,0,0,0.545,0,0,-1,-6.11E-16,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,10.178,11.032,12.435,9.931
0.008,158000000,0.24697502,0.247,-2.11,3.5119,4.94,0,0,0.545,0,0,-1,-6.69E-16,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,10.045,10.868,12.227,9.78
0.008,158000000,0.25,0.25,-2.1,3.5127,4.939,0,0,0.545,0,0,-1,-6.81E-16,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,10.021,10.838,12.19,9.752
0.008,158000000,0.300000012,0.3,-1.954,3.5242,4.918,0,0,0.545,0,0,-1,-8.92E-16,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,9.655,10.396,11.654,9.341
0.008,158000000,0.350000024,0.35,-1.816,3.5354,4.892,0,0,0.545,0,0,-1,-1.17E-15,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,9.311,9.982,11.156,8.956
0.008,158000000,0.400000036,0.4,-1.665,3.5475,4.847,0,0,0.545,0,0,-1,-1.64E-15,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,8.932,9.531,10.627,8.537
0.008,158000000,0.450000018,0.45,-1.509,3.5634,4.805,0,0,0.545,0,0,-1,-2.32E-15,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,8.542,9.055,10.062,8.1
0.008,158000000,0.470214337,0.47,-1.439,3.5727,4.792,0,0,0.545,0,0,-1,-2.7E-15,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,8.368,8.841,9.807,7.903
0.008,158000000,0.5,0.5,-1.353,3.5829,4.774,0,0,0.545,0,0,-1,-3.26E-15,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.008,8.153,8.595,9.541,7.666
0.008,158000000,0.501332045,0.501,-1.349,3.5835,4.774,0,0,0.545,0,0,-1,-3.29E-15,0,0.7289,0.2631,0.001439,0.0003881,0.00352,-1,0.007998,8.144,8.584,9.528,7.655
0.008,158000000,0.550000012,0.55,-1.211,3.6003,4.743,0,0,0.545,0,0,-1,-4.45E-15,0,0.7292,0.2628,0.001437,0.0003877,0.003516,-1,0.007993,7.798,8.117,8.912,7.264
0.008,158000000,0.552320719,0.552,-1.205,3.6012,4.742,0,0,0.545,0,0,-1,-4.52E-15,0,0.7292,0.2628,0.001437,0.0003877,0.003516,-1,0.008,7.781,8.098,8.889,7.248
0.008,158000000,0.600000024,0.6,-1.045,3.6253,4.714,0,0,0.545,0,0,-1,-6.44E-15,0,0.7293,0.2627,0.001437,0.0003876,0.003515,-1,0.008,7.383,7.624,8.319,6.835
0.008,158000000,0.629577756,0.63,-0.948,3.6418,4.704,0,0,0.545,0,0,-1,-7.94E-15,0,0.7293,0.2627,0.001437,0.0003875,0.003515,-1,0.007993,7.14,7.322,7.953,6.576
0.008,158000000,0.649999976,0.65,-0.885,3.653,4.7,0,0,0.545,0,0,-1,-9.1E-15,0,0.7293,0.2627,0.001437,0.0003875,0.003514,-1,0.007978,6.982,7.123,7.713,6.407
0.008,158000000,0.700000048,0.7,-0.73,3.6797,4.684,0,0,0.545,0,0,-1,-1.28E-14,0,0.7295,0.2626,0.001436,0.0003875,0.003514,-1,0.007939,6.594,6.645,7.151,5.993
0.008,158000000,0.73100853,0.731,-0.64,3.6945,4.673,0,0,0.54,0,0,-1,-1.55E-14,0,0.7295,0.2625,0.001424,0.0003871,0.003514,-1,0.007963,6.371,6.379,6.844,5.76
0.008,158000000,0.75,0.75,-0.588,3.7037,4.668,0,0,0.538,0,0,-1,-1.74E-14,0,0.7295,0.2625,0.001417,0.0003869,0.003514,-1,0.007997,6.24,6.227,6.669,5.628
0.008,158000000,0.797727287,0.798,-0.464,3.7232,4.648,0,0,0.538,0,0,-1,-2.29E-14,0,0.7297,0.2624,0.001416,0.0003867,0.003512,-1,0.007989,5.93,5.878,6.273,5.321
0.008,158000000,0.845454574,0.845,-0.347,3.7409,4.627,0,0,0.538,0,0,-1,-2.99E-14,0,0.7298,0.2622,0.001416,0.0003866,0.003511,-1,0.007985,5.637,5.562,5.917,5.042
0.008,158000000,0.879106581,0.879,-0.265,3.7518,4.606,0,0,0.537,0,0,-1,-3.62E-14,0,0.73,0.262,0.001414,0.0003862,0.003508,-1,0.008,5.433,5.349,5.68,4.852
0.008,158000000,0.893181801,0.893,-0.233,3.7562,4.599,0,0,0.537,0,0,-1,-3.9E-14,0,0.73,0.2621,0.001415,0.0003864,0.003509,-1,0.007909,5.353,5.267,5.588,4.778
0.008,158000000,0.940909088,0.94,-0.128,3.7701,4.572,0,0,0.537,0,0,-1,-4.99E-14,0,0.7302,0.2619,0.001414,0.0003861,0.003507,-1,0.007982,5.091,4.998,5.291,4.538
0.008,158000000,0.947795689,0.947,-0.113,3.7719,4.567,0,0,0.537,0,0,-1,-5.18E-14,0,0.7302,0.2618,0.001414,0.000386,0.003507,-1,0.007979,5.053,4.959,5.249,4.503
0.008,158000000,0.988636315,0.989,-0.025,3.7824,4.54,0,0,0.538,0,0,-1,-6.4E-14,0,0.7305,0.2615,0.001412,0.0003857,0.003503,-1,0.007972,4.833,4.737,5.006,4.304
0.008,158000000,1.036363602,1.036,0.072,3.7935,4.508,0,0,0.538,0,0,-1,-7.69E-14,0,0.7312,0.2609,0.001409,0.0003848,0.003495,-1,0.007961,4.591,4.495,4.743,4.086
0.008,158000000,1.069944382,1.069,0.138,3.8007,4.484,0,0,0.538,0,0,-1,-8.58E-14,0,0.7315,0.2606,0.001408,0.0003845,0.003492,-1,0.007911,4.426,4.331,4.565,3.937
0.008,158000000,1.074231148,1.074,0.146,3.8017,4.481,0,0,0.538,0,0,-1,-8.72E-14,0,0.7315,0.2606,0.001408,0.0003845,0.003492,-1,0.007865,4.404,4.309,4.542,3.917
0.008,158000000,1.084090948,1.083,0.165,3.8037,4.475,0,0,0.538,0,0,-1,-8.97E-14,0,0.7314,0.2607,0.001409,0.0003846,0.003494,-1,0.007864,4.358,4.264,4.493,3.876
0.008,158000000,1.131818175,1.131,0.255,3.8134,4.443,1,0,0.537,0,0,-1,-1.03E-13,0,0.7314,0.2607,0.001409,0.0003848,0.003496,-1,0.007941,4.133,4.04,4.253,3.674
0.008,158000000,1.179545403,1.179,0.34,3.823,4.413,1,0,0.538,0,0,-1,-1.17E-13,0,0.7315,0.2606,0.001409,0.0003848,0.003495,-1,0.007956,3.92,3.828,4.025,3.483
0.008,158000000,1.22727263,1.227,0.421,3.8327,4.388,1,0,0.537,0,0,-1,-1.29E-13,0,0.7315,0.2606,0.001409,0.0003848,0.003495,-1,0.00793,3.717,3.627,3.809,3.304
0.008,158000000,1.274999857,1.275,0.498,3.8428,4.369,1,0,0.537,0,0,-1,-1.39E-13,0,0.7315,0.2606,0.001409,0.0003848,0.003495,-1,0.007925,3.524,3.438,3.604,3.138
0.008,158000000,1.322727323,1.323,0.571,3.854,4.356,1,0,0.538,0,0,-1,-1.45E-13,0,0.7315,0.2605,0.001409,0.0003847,0.003494,-1,0.007961,3.342,3.259,3.409,2.985
0.008,158000000,1.37045455,1.371,0.64,3.8668,4.354,1,0,0.538,0,0,-1,-1.46E-13,0,0.7316,0.2604,0.001408,0.0003845,0.003493,-1,0.007949,3.17,3.092,3.224,2.848
0.008,158000000,1.418181896,1.419,0.706,3.8809,4.359,1,0,0.537,0,0,-1,-1.42E-13,0,0.7317,0.2603,0.001408,0.0003844,0.003492,-1,0.007927,3.004,2.934,3.046,2.724
0.008,158000000,1.465909123,1.466,0.77,3.8952,4.367,1,0,0.537,0,0,-1,-1.33E-13,0,0.7318,0.2602,0.001407,0.0003843,0.003492,-1,0.007943,2.845,2.786,2.878,2.61
0.008,158000000,1.513636351,1.514,0.832,3.909,4.374,1,0,0.537,0,0,-1,-1.19E-13,0,0.7319,0.2602,0.001407,0.0003843,0.003491,-1,0.007924,2.69,2.645,2.719,2.503
0.008,158000000,1.561363578,1.561,0.891,3.9221,4.381,1,0,0.537,0,0,-1,-9.86E-14,0,0.732,0.2601,0.001407,0.0003842,0.003489,-1,0.007978,2.542,2.516,2.573,2.406
0.008,158000000,1.575582862,1.576,0.908,3.9258,4.382,1,0,0.537,0,0,-1,-8.93E-14,0,0.732,0.2601,0.001407,0.0003841,0.003489,-1,0.007958,2.499,2.48,2.532,2.379
0.008,158000000,1.609090805,1.609,0.948,3.9344,4.386,1,0,0.537,0,0,-1,-7.1E-14,0,0.7321,0.26,0.001406,0.000384,0.003489,-1,0.007911,2.399,2.397,2.439,2.316
0.008,158000000,1.656818152,1.657,1.003,3.9459,4.39,1,0,0.537,0,0,-1,-2.37E-16,0,0.7321,0.26,0.001406,0.000384,0.003489,-1,0.007901,2.262,2.29,2.32,2.233
0.008,158000000,1.70454526,1.704,1.056,3.9566,4.392,1,0,0.537,0,0,-1,-1E-30,0,0.7322,0.2599,0.001406,0.000384,0.003488,-1,0.00791,2.131,2.192,2.211,2.153
0.008,158000000,1.748454332,1.748,1.102,3.9657,4.393,1,0,0.537,0,0,-1,-1E-30,0,0.7322,0.2599,0.001405,0.0003839,0.003487,-1,0.0079,2.014,2.107,2.118,2.083
0.008,158000000,1.752272606,1.752,1.106,3.9665,4.393,1,0,0.537,0,0,-1,-1E-30,0,0.7322,0.2599,0.001405,0.0003839,0.003487,-1,0.0079,2.004,2.1,2.11,2.077
0.008,158000000,1.799999952,1.799,1.155,3.9756,4.392,1,0,0.537,0,0,-1,-1E-30,0,0.7323,0.2598,0.001405,0.0003838,0.003487,-1,0.007901,1.882,2.012,2.015,2.004
0.008,158000000,1.836502433,1.836,1.191,3.9822,4.391,1,0,0.537,0,0,-1,-1E-30,0,0.7323,0.2598,0.001405,0.0003838,0.003487,-1,0.0079,1.792,1.95,1.947,1.949
0.008,158000000,1.850000024,1.849,1.204,3.9845,4.391,1,0,0.537,0,0,-1,-1E-30,0,0.7323,0.2598,0.001405,0.0003838,0.003487,-1,0.0079,1.759,1.927,1.923,1.929
0.008,158000000,1.899999976,1.9,1.252,3.9929,4.388,1,0,0.537,0,0,-1,-1E-30,0,0.7324,0.2597,0.001405,0.0003837,0.003486,-1,0.007909,1.64,1.843,1.834,1.856
0.008,158000000,1.927962303,1.928,1.278,3.9973,4.386,1,0,0.537,0,0,-1,-1E-30,0,0.7324,0.2597,0.001405,0.0003837,0.003486,-1,0.007905,1.575,1.798,1.786,1.815
0.008,158000000,1.950000048,1.95,1.299,4.0008,4.385,1,0,0.537,0,0,-1,-1E-30,0,0.7324,0.2597,0.001405,0.0003837,0.003485,-1,0.007903,1.524,1.763,1.748,1.784
0.008,158000000,1.994514823,1.995,1.339,4.0075,4.381,1,0,0.537,0,0,-1,-1E-30,0,0.7325,0.2597,0.001405,0.0003837,0.003485,-1,0.007888,1.423,1.693,1.674,1.721
0.008,158000000,2,2.001,1.344,4.0083,4.381,1,0,0.537,0,0,-1,-1E-30,0,0.7325,0.2597,0.001404,0.0003837,0.003485,-1,0.007885,1.41,1.684,1.665,1.713
0.008,158000000,2.049999952,2.05,1.388,4.0154,4.375,1,0,0.537,0,0,-1,-1E-30,0,0.7325,0.2596,0.001405,0.0003836,0.003485,-1,0.007911,1.3,1.608,1.584,1.643
0.008,158000000,2.099999905,2.1,1.431,4.0223,4.37,1,0,0.537,0,0,-1,-1E-30,0,0.7325,0.2596,0.001404,0.0003836,0.003484,-1,0.00791,1.192,1.533,1.505,1.574
0.008,158000000,2.150000095,2.149,1.474,4.0291,4.365,1,0,0.537,0,0,-1,-1E-30,0,0.7325,0.2596,0.001404,0.0003836,0.003485,-1,0.0079,1.085,1.46,1.428,1.507
0.008,158000000,2.200000048,2.199,1.515,4.0354,4.358,1,0,0.537,0,0,-1,-1E-30,0,0.7326,0.2595,0.001404,0.0003835,0.003484,-1,0.0079,0.982,1.388,1.353,1.44
0.008,158000000,2.25,2.249,1.556,4.0416,4.352,1,0,0.537,0,0,-1,-1E-30,0,0.7326,0.2595,0.001404,0.0003835,0.003484,-1,0.0079,0.879,1.317,1.279,1.374
0.008,158000000,2.299999952,2.299,1.596,4.0476,4.346,1,0,0.537,0,0,-1,-1E-30,0,0.7325,0.2595,0.001404,0.0003835,0.003485,-1,0.007917,0.779,1.247,1.206,1.308
0.008,158000000,2.349999905,2.349,1.635,4.0533,4.339,1,0,0.537,0,0,-1,-1E-30,0,0.7326,0.2595,0.001404,0.0003835,0.003484,-1,0.007916,0.682,1.179,1.135,1.244
0.008,158000000,2.400000095,2.4,1.674,4.0589,4.332,1,0,0.537,0,0,-1,-1E-30,0,0.7326,0.2595,0.001404,0.0003835,0.003484,-1,0.007938,0.585,1.111,1.064,1.18
0.008,158000000,2.533934593,2.534,1.774,4.0733,4.313,1,0,0.538,0,0,-1,-1E-30,0,0.7303,0.2617,0.001414,0.0003861,0.003507,-1,0.007975,0.334,0.936,0.882,1.014
0.008,158000000,2.599999905,2.601,1.823,4.0799,4.302,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,0.213,0.85,0.793,0.932
0.008,158000000,2.633349419,2.634,1.847,4.0831,4.296,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,0.153,0.807,0.748,0.891
0.008,158000000,2.780723333,2.782,1.951,4.0963,4.268,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.108,0.617,0.552,0.708
0.008,158000000,2.799999952,2.801,1.965,4.0979,4.264,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.142,0.592,0.526,0.684
0.008,158000000,2.911723614,2.913,2.041,4.1067,4.24,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.333,0.449,0.379,0.546
0.008,158000000,3,3.001,2.101,4.1131,4.218,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.483,0.335,0.261,0.435
0.008,158000000,3.062939882,3.064,2.143,4.1174,4.203,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.588,0.254,0.179,0.357
0.008,158000000,3.164571524,3.165,2.211,4.1237,4.174,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.757,0.12,0.041,0.226
0.008,158000000,3.200000048,3.2,2.235,4.1256,4.163,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.817,0.071,-0.008,0.178
0.008,158000000,3.256636381,3.257,2.272,4.1285,4.145,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.91,-0.006,-0.087,0.103
0.008,158000000,3.340571165,3.34,2.327,4.1321,4.115,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.048,-0.124,-0.207,-0.013
0.008,158000000,3.400000095,3.399,2.366,4.1342,4.092,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.146,-0.21,-0.293,-0.098
0.008,158000000,3.466827631,3.466,2.41,4.1361,4.064,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.255,-0.309,-0.394,-0.196
0.008,158000000,3.53237915,3.531,2.454,4.1369,4.031,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.365,-0.415,-0.5,-0.302
0.008,158000000,3.599999905,3.599,2.5,4.1369,3.994,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.479,-0.53,-0.615,-0.416
0.008,158000000,3.609307766,3.608,2.506,4.1369,3.989,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.495,-0.545,-0.63,-0.432
0.008,158000000,3.683628321,3.682,2.556,4.1355,3.942,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.62,-0.678,-0.763,-0.566
0.008,158000000,3.740718603,3.74,2.595,4.1329,3.899,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.718,-0.792,-0.876,-0.681
0.008,158000000,3.799999952,3.799,2.636,4.1287,3.848,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.821,-0.919,-1.001,-0.81
0.008,158000000,3.829175234,3.829,2.656,4.1265,3.823,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.871,-0.982,-1.063,-0.875
0.008,158000000,3.882935286,3.883,2.694,4.1204,3.766,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.966,-1.112,-1.191,-1.009
0.008,158000000,3.926781893,3.928,2.726,4.1137,3.713,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.046,-1.231,-1.306,-1.131
0.008,158000000,3.966589451,3.968,2.755,4.1065,3.659,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.119,-1.345,-1.416,-1.249
0.008,158000000,4,4.002,2.781,4.0991,3.607,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.183,-1.45,-1.518,-1.358
0.008,158000000,4.002897739,4.004,2.783,4.0984,3.603,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.188,-1.46,-1.527,-1.368
0.008,158000000,4.037491798,4.039,2.813,4.092,3.551,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.263,-1.569,-1.634,-1.481
0.008,158000000,4.051287651,4.052,2.826,4.0901,3.533,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.294,-1.611,-1.676,-1.524
0.008,158000000,4.067016125,4.068,2.851,4.1005,3.55,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.358,-1.619,-1.687,-1.526
0.008,158000000,4.072049141,4.073,2.865,4.1096,3.573,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.393,-1.603,-1.676,-1.505
0.008,158000000,4.074242115,4.075,2.879,4.12,3.601,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.428,-1.579,-1.658,-1.476
0.008,158000000,4.07533598,4.076,2.894,4.1299,3.626,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.465,-1.559,-1.642,-1.45
0.008,158000000,4.075966358,4.076,2.911,4.1395,3.648,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.506,-1.546,-1.633,-1.432
0.008,158000000,4.07637167,4.077,2.925,4.1475,3.665,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.543,-1.537,-1.627,-1.418
0.008,158000000,4.076491833,4.077,2.93,4.1499,3.67,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.555,-1.534,-1.626,-1.414
0.008,158000000,4.076645374,4.077,2.91,4.1445,3.669,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.505,-1.515,-1.604,-1.398
0.008,158000000,4.07677412,4.077,2.889,4.137,3.659,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.453,-1.507,-1.593,-1.394
0.008,158000000,4.07689333,4.077,2.876,4.128,3.636,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.42,-1.525,-1.607,-1.417
0.008,158000000,4.077048302,4.078,2.874,4.1163,3.591,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.416,-1.588,-1.665,-1.487
0.008,158000000,4.077220917,4.078,2.886,4.1047,3.533,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.444,-1.682,-1.753,-1.587
0.008,158000000,4.077414036,4.078,2.9,4.0929,3.472,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.481,-1.783,-1.849,-1.695
0.008,158000000,4.07762146,4.078,2.912,4.0811,3.413,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.51,-1.876,-1.936,-1.795
0.008,158000000,4.077838898,4.078,2.92,4.0692,3.358,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.53,-1.96,-2.014,-1.885
0.008,158000000,4.078063011,4.079,2.925,4.0574,3.305,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.543,-2.035,-2.083,-1.968
0.008,158000000,4.078290463,4.079,2.928,4.0455,3.254,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.551,-2.105,-2.147,-2.045
0.008,158000000,4.078518868,4.079,2.93,4.0335,3.205,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.555,-2.169,-2.205,-2.116
0.008,158000000,4.078744412,4.079,2.931,4.0216,3.156,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.556,-2.229,-2.259,-2.184
0.008,158000000,4.078965187,4.079,2.93,4.0096,3.109,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.555,-2.284,-2.308,-2.248
0.008,158000000,4.07917881,4.08,2.929,3.9976,3.063,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.551,-2.336,-2.354,-2.308
0.008,158000000,4.079384327,4.08,2.926,3.9857,3.017,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.546,-2.385,-2.395,-2.365
0.008,158000000,4.079580784,4.08,2.923,3.9737,2.972,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.538,-2.429,-2.433,-2.42
0.008,158000000,4.079767227,4.08,2.92,3.9617,2.928,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.529,-2.469,-2.465,-2.472
0.008,158000000,4.079944134,4.08,2.915,3.9497,2.884,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.519,-2.503,-2.491,-2.52
0.008,158000000,4.080111504,4.081,2.911,3.9377,2.841,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.507,-2.532,-2.51,-2.566
0.008,158000000,4.08026886,4.081,2.906,3.9257,2.798,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.494,-2.554,-2.522,-2.607
0.008,158000000,4.080417633,4.081,2.9,3.9137,2.755,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.48,-2.569,-2.524,-2.643
0.008,158000000,4.080557346,4.081,2.894,3.9017,2.713,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.466,-2.576,-2.518,-2.675
0.008,158000000,4.080688,4.081,2.888,3.8897,2.672,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.45,-2.577,-2.504,-2.704
