#Zini,#Age,#Mini,#Mass,#logL,#logTe,#logg,#label,#McoreTP,#C_O,#period0,#period1,#pmode,#Mloss,#tau1m,#X,#Y,#Xc,#Xn,#Xo,#Cexcess,#Z,#mbolmag,#Gmag,#G_BPmag,#G_RPmag
0.008,126000000,0.765000582,0.765,-0.549,3.7099,4.662,0,0,0.538,0,0,-1,-1.9E-14,0,0.7294,0.2626,0.001417,0.000387,0.003515,-1,0.008,6.142,6.115,6.542,5.53
0.008,126000000,0.797727287,0.798,-0.465,3.7232,4.649,0,0,0.538,0,0,-1,-2.29E-14,0,0.7295,0.2625,0.001417,0.0003869,0.003514,-1,0.007996,5.931,5.88,6.275,5.323
0.008,126000000,0.845454574,0.845,-0.348,3.7408,4.628,0,0,0.538,0,0,-1,-2.98E-14,0,0.7296,0.2624,0.001417,0.0003868,0.003514,-1,0.007991,5.639,5.564,5.919,5.044
0.008,126000000,0.868065178,0.868,-0.292,3.7482,4.614,0,0,0.538,0,0,-1,-3.4E-14,0,0.7298,0.2622,0.001415,0.0003865,0.003511,-1,0.008,5.501,5.42,5.759,4.915
0.008,126000000,0.893181801,0.893,-0.235,3.7564,4.602,0,0,0.538,0,0,-1,-3.87E-14,0,0.7297,0.2623,0.001416,0.0003867,0.003512,-1,0.007936,5.359,5.272,5.593,4.784
0.008,126000000,0.940909088,0.94,-0.131,3.7701,4.575,0,0,0.538,0,0,-1,-4.96E-14,0,0.7299,0.2621,0.001415,0.0003864,0.00351,-1,0.007987,5.097,5.004,5.297,4.544
0.008,126000000,0.988636315,0.989,-0.027,3.7824,4.542,0,0,0.538,0,0,-1,-6.36E-14,0,0.7301,0.2619,0.001414,0.0003861,0.003507,-1,0.007948,4.838,4.742,5.011,4.309
0.008,126000000,1.036363602,1.036,0.07,3.7935,4.51,0,0,0.538,0,0,-1,-7.64E-14,0,0.7307,0.2614,0.001411,0.0003855,0.003501,-1,0.007971,4.596,4.5,4.748,4.09
0.008,126000000,1.084090948,1.083,0.162,3.8035,4.477,0,0,0.538,0,0,-1,-8.89E-14,0,0.7308,0.2613,0.001411,0.0003853,0.0035,-1,0.007906,4.365,4.27,4.5,3.882
0.008,126000000,1.084097505,1.083,0.162,3.8035,4.477,0,0,0.538,0,0,-1,-8.89E-14,0,0.7308,0.2613,0.001411,0.0003853,0.0035,-1,0.007906,4.365,4.27,4.5,3.882
0.008,126000000,1.086498857,1.086,0.168,3.8042,4.475,0,0,0.538,0,0,-1,-8.99E-14,0,0.7309,0.2612,0.001411,0.0003852,0.003499,-1,0.007873,4.351,4.256,4.485,3.87
0.008,126000000,1.131818175,1.131,0.252,3.8133,4.444,0,0,0.538,0,0,-1,-1.03E-13,0,0.7308,0.2612,0.001411,0.0003854,0.003501,-1,0.007947,4.139,4.045,4.259,3.679
0.008,126000000,1.179545403,1.179,0.338,3.8228,4.415,0,0,0.538,0,0,-1,-1.16E-13,0,0.7309,0.2611,0.001411,0.0003854,0.003501,-1,0.007967,3.925,3.833,4.031,3.488
0.008,126000000,1.22727263,1.227,0.419,3.8326,4.39,0,0,0.537,0,0,-1,-1.28E-13,0,0.7309,0.2611,0.001411,0.0003854,0.003501,-1,0.007948,3.723,3.633,3.815,3.31
0.008,126000000,1.274999857,1.275,0.496,3.8427,4.371,0,0,0.537,0,0,-1,-1.38E-13,0,0.7309,0.2612,0.001411,0.0003854,0.003501,-1,0.007944,3.531,3.444,3.61,3.144
0.008,126000000,1.322727323,1.323,0.569,3.8539,4.358,1,0,0.538,0,0,-1,-1.44E-13,0,0.731,0.2611,0.001411,0.0003853,0.0035,-1,0.007971,3.348,3.265,3.415,2.991
0.008,126000000,1.37045455,1.371,0.638,3.8667,4.356,1,0,0.538,0,0,-1,-1.45E-13,0,0.731,0.261,0.001411,0.0003852,0.003499,-1,0.007962,3.176,3.098,3.23,2.854
0.008,126000000,1.418181896,1.419,0.703,3.8807,4.361,1,0,0.537,0,0,-1,-1.41E-13,0,0.7311,0.2609,0.00141,0.0003851,0.003499,-1,0.00794,3.012,2.942,3.054,2.731
0.008,126000000,1.455524325,1.456,0.753,3.8919,4.368,1,0,0.537,0,0,-1,-1.34E-13,0,0.7312,0.2609,0.00141,0.000385,0.003498,-1,0.007961,2.888,2.826,2.922,2.642
0.008,126000000,1.465909123,1.466,0.767,3.895,4.37,1,0,0.537,0,0,-1,-1.32E-13,0,0.7312,0.2608,0.00141,0.000385,0.003498,-1,0.007967,2.854,2.795,2.887,2.618
0.008,126000000,1.513636351,1.514,0.828,3.9088,4.377,1,0,0.537,0,0,-1,-1.18E-13,0,0.7313,0.2608,0.00141,0.000385,0.003497,-1,0.007926,2.7,2.655,2.729,2.512
0.008,126000000,1.561363578,1.561,0.887,3.922,4.384,1,0,0.538,0,0,-1,-9.73E-14,0,0.7313,0.2607,0.001409,0.0003849,0.003496,-1,0.007987,2.552,2.526,2.583,2.416
0.008,126000000,1.609090805,1.609,0.944,3.9343,4.39,1,0,0.538,0,0,-1,-6.99E-14,0,0.7314,0.2607,0.001409,0.0003848,0.003495,-1,0.007924,2.411,2.408,2.45,2.327
0.008,126000000,1.636848807,1.637,0.976,3.9411,4.393,1,0,0.537,0,0,-1,-2.49E-15,0,0.7314,0.2606,0.001409,0.0003848,0.003495,-1,0.007923,2.331,2.346,2.381,2.279
0.008,126000000,1.656818152,1.657,0.998,3.9459,4.395,1,0,0.537,0,0,-1,-2.34E-16,0,0.7315,0.2606,0.001409,0.0003847,0.003495,-1,0.007924,2.274,2.302,2.332,2.245
0.008,126000000,1.70454526,1.704,1.051,3.9568,4.398,1,0,0.537,0,0,-1,-1E-30,0,0.7315,0.2606,0.001409,0.0003847,0.003495,-1,0.007936,2.143,2.205,2.224,2.167
0.008,126000000,1.752272606,1.752,1.101,3.967,4.4,1,0,0.537,0,0,-1,-1E-30,0,0.7316,0.2605,0.001408,0.0003847,0.003494,-1,0.007931,2.017,2.115,2.125,2.093
0.008,126000000,1.799999952,1.799,1.15,3.9763,4.401,1,0,0.537,0,0,-1,-1E-30,0,0.7316,0.2605,0.001408,0.0003846,0.003494,-1,0.007903,1.896,2.029,2.031,2.021
0.008,126000000,1.850000024,1.849,1.199,3.9855,4.4,1,0,0.537,0,0,-1,-1E-30,0,0.7316,0.2605,0.001408,0.0003846,0.003494,-1,0.007907,1.774,1.945,1.941,1.949
0.008,126000000,1.899999976,1.9,1.246,3.9941,4.399,1,0,0.537,0,0,-1,-1E-30,0,0.7317,0.2604,0.001408,0.0003845,0.003493,-1,0.007927,1.655,1.864,1.854,1.878
0.008,126000000,1.950000048,1.95,1.292,4.0022,4.397,1,0,0.537,0,0,-1,-1E-30,0,0.7317,0.2604,0.001408,0.0003845,0.003493,-1,0.007914,1.541,1.786,1.771,1.808
0.008,126000000,2,2.001,1.337,4.0098,4.394,1,0,0.537,0,0,-1,-1E-30,0,0.7317,0.2604,0.001408,0.0003845,0.003493,-1,0.007902,1.429,1.71,1.69,1.74
0.008,126000000,2.049999952,2.05,1.38,4.0171,4.39,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2603,0.001408,0.0003844,0.003492,-1,0.00793,1.32,1.636,1.612,1.673
0.008,126000000,2.075098991,2.075,1.401,4.0206,4.388,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2603,0.001408,0.0003844,0.003492,-1,0.007933,1.266,1.599,1.573,1.639
0.008,126000000,2.099999905,2.1,1.423,4.0241,4.386,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2603,0.001407,0.0003844,0.003492,-1,0.007934,1.213,1.564,1.535,1.606
0.008,126000000,2.150000095,2.149,1.464,4.0309,4.382,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2603,0.001407,0.0003844,0.003492,-1,0.0079,1.109,1.493,1.461,1.542
0.008,126000000,2.161781073,2.161,1.474,4.0325,4.381,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2603,0.001407,0.0003844,0.003492,-1,0.007905,1.085,1.477,1.443,1.526
0.008,126000000,2.200000048,2.199,1.505,4.0374,4.377,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2603,0.001407,0.0003844,0.003492,-1,0.007918,1.007,1.423,1.388,1.477
0.008,126000000,2.25,2.249,1.545,4.0438,4.372,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2602,0.001407,0.0003843,0.003492,-1,0.007912,0.907,1.355,1.316,1.414
0.008,126000000,2.299999952,2.299,1.584,4.0499,4.367,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2602,0.001407,0.0003843,0.003492,-1,0.00794,0.809,1.289,1.246,1.351
0.008,126000000,2.349999905,2.349,1.623,4.0557,4.361,1,0,0.537,0,0,-1,-1E-30,0,0.7318,0.2602,0.001407,0.0003843,0.003491,-1,0.007969,0.713,1.223,1.178,1.29
0.008,126000000,2.400000095,2.4,1.66,4.0614,4.355,1,0,0.538,0,0,-1,-1E-30,0,0.7319,0.2602,0.001407,0.0003843,0.003491,-1,0.007918,0.619,1.158,1.11,1.229
0.008,126000000,2.557638645,2.558,1.775,4.0785,4.337,1,0,0.538,0,0,-1,-1E-30,0,0.7297,0.2623,0.001417,0.0003868,0.003514,-1,0.007988,0.333,0.963,0.907,1.044
0.008,126000000,2.599999905,2.601,1.805,4.0829,4.332,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,0.258,0.912,0.853,0.995
0.008,126000000,2.76661849,2.768,1.919,4.0988,4.309,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.027,0.713,0.647,0.806
0.008,126000000,2.799999952,2.801,1.941,4.1019,4.304,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.083,0.674,0.606,0.768
0.008,126000000,2.943190336,2.944,2.034,4.114,4.281,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.316,0.508,0.434,0.609
0.008,126000000,3,3.001,2.071,4.1185,4.271,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.407,0.442,0.366,0.546
0.008,126000000,3.056770563,3.057,2.107,4.1229,4.26,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.496,0.377,0.299,0.483
0.008,126000000,3.200000048,3.2,2.196,4.1333,4.232,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.72,0.212,0.129,0.324
0.008,126000000,3.214684248,3.215,2.205,4.1343,4.229,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.742,0.196,0.112,0.307
0.008,126000000,3.354910851,3.354,2.29,4.1433,4.199,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-0.955,0.034,-0.053,0.151
0.008,126000000,3.400000095,3.399,2.317,4.146,4.188,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.023,-0.019,-0.107,0.1
0.008,126000000,3.425051689,3.424,2.332,4.1475,4.182,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.06,-0.047,-0.136,0.072
0.008,126000000,3.54220438,3.541,2.402,4.1532,4.15,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.236,-0.19,-0.282,-0.068
0.008,126000000,3.599999905,3.599,2.437,4.1557,4.132,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.322,-0.263,-0.356,-0.139
0.008,126000000,3.637862206,3.637,2.459,4.1572,4.12,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.379,-0.31,-0.404,-0.186
0.008,126000000,3.724927187,3.724,2.511,4.1601,4.09,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.508,-0.423,-0.518,-0.297
0.008,126000000,3.799999952,3.799,2.556,4.1619,4.061,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.62,-0.525,-0.621,-0.398
0.008,126000000,3.848647118,3.848,2.585,4.1628,4.041,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.693,-0.593,-0.689,-0.465
0.008,126000000,3.919525385,3.92,2.628,4.1634,4.009,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.8,-0.697,-0.794,-0.569
0.008,126000000,4,4.002,2.677,4.1631,3.968,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.922,-0.821,-0.918,-0.693
0.008,126000000,4.003000259,4.004,2.678,4.1631,3.967,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-1.926,-0.825,-0.922,-0.698
0.008,126000000,4.078037739,4.079,2.724,4.1615,3.922,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.041,-0.95,-1.046,-0.824
0.008,126000000,4.140522003,4.14,2.764,4.1587,3.878,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.139,-1.065,-1.16,-0.94
0.008,126000000,4.199999809,4.199,2.801,4.1548,3.831,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.233,-1.183,-1.276,-1.06
0.008,126000000,4.212840557,4.212,2.809,4.1539,3.821,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.254,-1.208,-1.301,-1.085
0.008,126000000,4.27662468,4.275,2.85,4.1475,3.761,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.356,-1.348,-1.439,-1.229
0.008,126000000,4.327791691,4.326,2.884,4.1406,3.704,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.44,-1.473,-1.56,-1.358
0.008,126000000,4.373288155,4.371,2.915,4.1332,3.649,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.517,-1.592,-1.676,-1.481
0.008,126000000,4.400000095,4.398,2.934,4.1284,3.613,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.565,-1.667,-1.75,-1.559
0.008,126000000,4.414166927,4.413,2.944,4.1259,3.594,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.59,-1.707,-1.788,-1.6
0.008,126000000,4.458263874,4.457,2.978,4.1192,3.537,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.676,-1.832,-1.91,-1.73
0.008,126000000,4.462594509,4.461,2.982,4.1186,3.532,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.685,-1.844,-1.922,-1.742
0.008,126000000,4.477698803,4.476,3.001,4.1254,3.541,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.734,-1.854,-1.935,-1.748
0.008,126000000,4.485791683,4.484,3.017,4.135,3.564,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.774,-1.84,-1.925,-1.728
0.008,126000000,4.488824368,4.487,3.032,4.146,3.594,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.809,-1.812,-1.902,-1.694
0.008,126000000,4.490193367,4.489,3.045,4.1559,3.621,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.843,-1.789,-1.883,-1.665
0.008,126000000,4.491001606,4.489,3.063,4.1665,3.645,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.887,-1.771,-1.87,-1.642
0.008,126000000,4.491484165,4.49,3.08,4.1753,3.664,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.929,-1.761,-1.864,-1.628
0.008,126000000,4.49161911,4.49,3.083,4.1773,3.669,1,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.937,-1.757,-1.861,-1.623
0.008,126000000,4.491885662,4.49,3.051,4.1672,3.661,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.857,-1.736,-1.835,-1.607
0.008,126000000,4.492032051,4.49,3.034,4.1581,3.641,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.815,-1.748,-1.843,-1.623
0.008,126000000,4.492203713,4.491,3.029,4.1464,3.599,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.802,-1.802,-1.893,-1.684
0.008,126000000,4.492386341,4.491,3.037,4.135,3.545,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.822,-1.889,-1.974,-1.777
0.008,126000000,4.49258852,4.491,3.051,4.1234,3.485,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.857,-1.99,-2.07,-1.885
0.008,126000000,4.492806435,4.491,3.064,4.1118,3.426,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.889,-2.088,-2.162,-1.99
0.008,126000000,4.493034363,4.491,3.073,4.1,3.37,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.912,-2.176,-2.245,-2.085
0.008,126000000,4.49326849,4.492,3.079,4.0883,3.316,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.928,-2.257,-2.321,-2.172
0.008,126000000,4.493506432,4.492,3.083,4.0765,3.265,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.938,-2.331,-2.389,-2.253
0.008,126000000,4.49374485,4.492,3.086,4.0647,3.215,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.945,-2.4,-2.452,-2.329
0.008,126000000,4.493981361,4.492,3.087,4.0528,3.166,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.948,-2.465,-2.511,-2.402
0.008,126000000,4.494213581,4.493,3.088,4.0409,3.118,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.949,-2.527,-2.566,-2.47
0.008,126000000,4.494438648,4.493,3.087,4.0289,3.071,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.947,-2.585,-2.618,-2.535
0.008,126000000,4.494655609,4.493,3.086,4.017,3.025,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.944,-2.639,-2.667,-2.597
0.008,126000000,4.494863987,4.493,3.083,4.0049,2.979,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.939,-2.69,-2.712,-2.657
0.008,126000000,4.495062828,4.493,3.081,3.9929,2.934,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.932,-2.739,-2.753,-2.714
0.008,126000000,4.495251656,4.494,3.077,3.9809,2.889,2,0,0.538,0,0,-1,-1E-30,0,0.729,0.263,0.00142,0.0003876,0.003521,-1,0.008,-2.924,-2.784,-2.791,-2.769
